Time,Month,Year,Temp,Reef,Bleaching,Lat,Long
17/12/2015,Dec,2015,28.3256645,Davies,yrbleach,-18.821744,147.649492
18/12/2015,Dec,2015,28.1389847,Davies,yrbleach,-18.821744,147.649492
19/12/2015,Dec,2015,27.8996315,Davies,yrbleach,-18.821744,147.649492
20/12/2015,Dec,2015,27.8365612,Davies,yrbleach,-18.821744,147.649492
21/12/2015,Dec,2015,28.0015755,Davies,yrbleach,-18.821744,147.649492
22/12/2015,Dec,2015,28.1189098,Davies,yrbleach,-18.821744,147.649492
23/12/2015,Dec,2015,28.0835476,Davies,yrbleach,-18.821744,147.649492
24/12/2015,Dec,2015,28.2135792,Davies,yrbleach,-18.821744,147.649492
25/12/2015,Dec,2015,28.4827499,Davies,yrbleach,-18.821744,147.649492
26/12/2015,Dec,2015,28.8126907,Davies,yrbleach,-18.821744,147.649492
27/12/2015,Dec,2015,28.8742352,Davies,yrbleach,-18.821744,147.649492
28/12/2015,Dec,2015,28.463438,Davies,yrbleach,-18.821744,147.649492
29/12/2015,Dec,2015,27.9804306,Davies,yrbleach,-18.821744,147.649492
30/12/2015,Dec,2015,27.7202473,Davies,yrbleach,-18.821744,147.649492
31/12/2015,Dec,2015,27.8446178,Davies,yrbleach,-18.821744,147.649492
1/12/2015,Dec,2015,27.9448872,Backnumbers,yrbleach,-18.507467,147.146435
2/12/2015,Dec,2015,27.981926,Backnumbers,yrbleach,-18.507467,147.146435
3/12/2015,Dec,2015,28.2386589,Backnumbers,yrbleach,-18.507467,147.146435
4/12/2015,Dec,2015,28.2515583,Backnumbers,yrbleach,-18.507467,147.146435
5/12/2015,Dec,2015,28.2499294,Backnumbers,yrbleach,-18.507467,147.146435
6/12/2015,Dec,2015,28.3796082,Backnumbers,yrbleach,-18.507467,147.146435
7/12/2015,Dec,2015,28.4011745,Backnumbers,yrbleach,-18.507467,147.146435
8/12/2015,Dec,2015,28.2728443,Backnumbers,yrbleach,-18.507467,147.146435
9/12/2015,Dec,2015,28.2255936,Backnumbers,yrbleach,-18.507467,147.146435
10/12/2015,Dec,2015,28.5411472,Backnumbers,yrbleach,-18.507467,147.146435
11/12/2015,Dec,2015,28.9594975,Backnumbers,yrbleach,-18.507467,147.146435
12/12/2015,Dec,2015,29.2179279,Backnumbers,yrbleach,-18.507467,147.146435
13/12/2015,Dec,2015,29.1189728,Backnumbers,yrbleach,-18.507467,147.146435
14/12/2015,Dec,2015,28.8725014,Backnumbers,yrbleach,-18.507467,147.146435
15/12/2015,Dec,2015,28.8693695,Backnumbers,yrbleach,-18.507467,147.146435
16/12/2015,Dec,2015,28.9812889,Backnumbers,yrbleach,-18.507467,147.146435
17/12/2015,Dec,2015,28.7441502,Backnumbers,yrbleach,-18.507467,147.146435
18/12/2015,Dec,2015,28.5418625,Backnumbers,yrbleach,-18.507467,147.146435
19/12/2015,Dec,2015,28.3198757,Backnumbers,yrbleach,-18.507467,147.146435
20/12/2015,Dec,2015,28.1827259,Backnumbers,yrbleach,-18.507467,147.146435
21/12/2015,Dec,2015,28.2553825,Backnumbers,yrbleach,-18.507467,147.146435
22/12/2015,Dec,2015,28.2852058,Backnumbers,yrbleach,-18.507467,147.146435
23/12/2015,Dec,2015,28.1809826,Backnumbers,yrbleach,-18.507467,147.146435
24/12/2015,Dec,2015,28.1542568,Backnumbers,yrbleach,-18.507467,147.146435
25/12/2015,Dec,2015,28.3462448,Backnumbers,yrbleach,-18.507467,147.146435
26/12/2015,Dec,2015,28.45368,Backnumbers,yrbleach,-18.507467,147.146435
27/12/2015,Dec,2015,28.5012188,Backnumbers,yrbleach,-18.507467,147.146435
28/12/2015,Dec,2015,28.436573,Backnumbers,yrbleach,-18.507467,147.146435
29/12/2015,Dec,2015,28.2515106,Backnumbers,yrbleach,-18.507467,147.146435
30/12/2015,Dec,2015,27.9787922,Backnumbers,yrbleach,-18.507467,147.146435
31/12/2015,Dec,2015,27.6975365,Backnumbers,yrbleach,-18.507467,147.146435
1/12/2015,Dec,2015,27.9640369,Sand Bank No_7,yrbleach,-13.4362,143.9714
2/12/2015,Dec,2015,28.0869141,Sand Bank No_7,yrbleach,-13.4362,143.9714
3/12/2015,Dec,2015,28.1843853,Sand Bank No_7,yrbleach,-13.4362,143.9714
4/12/2015,Dec,2015,28.1467438,Sand Bank No_7,yrbleach,-13.4362,143.9714
5/12/2015,Dec,2015,28.0963573,Sand Bank No_7,yrbleach,-13.4362,143.9714
6/12/2015,Dec,2015,28.1608181,Sand Bank No_7,yrbleach,-13.4362,143.9714
7/12/2015,Dec,2015,28.0563316,Sand Bank No_7,yrbleach,-13.4362,143.9714
8/12/2015,Dec,2015,28.0058594,Sand Bank No_7,yrbleach,-13.4362,143.9714
9/12/2015,Dec,2015,28.0528355,Sand Bank No_7,yrbleach,-13.4362,143.9714
10/12/2015,Dec,2015,28.0664711,Sand Bank No_7,yrbleach,-13.4362,143.9714
11/12/2015,Dec,2015,28.0914116,Sand Bank No_7,yrbleach,-13.4362,143.9714
12/12/2015,Dec,2015,28.3001251,Sand Bank No_7,yrbleach,-13.4362,143.9714
13/12/2015,Dec,2015,28.1528358,Sand Bank No_7,yrbleach,-13.4362,143.9714
14/12/2015,Dec,2015,28.097517,Sand Bank No_7,yrbleach,-13.4362,143.9714
15/12/2015,Dec,2015,28.0963955,Sand Bank No_7,yrbleach,-13.4362,143.9714
16/12/2015,Dec,2015,28.1104527,Sand Bank No_7,yrbleach,-13.4362,143.9714
17/12/2015,Dec,2015,28.3996353,Sand Bank No_7,yrbleach,-13.4362,143.9714
18/12/2015,Dec,2015,28.4833145,Sand Bank No_7,yrbleach,-13.4362,143.9714
19/12/2015,Dec,2015,28.3353958,Sand Bank No_7,yrbleach,-13.4362,143.9714
20/12/2015,Dec,2015,28.3135853,Sand Bank No_7,yrbleach,-13.4362,143.9714
21/12/2015,Dec,2015,28.2028637,Sand Bank No_7,yrbleach,-13.4362,143.9714
22/12/2015,Dec,2015,28.1982384,Sand Bank No_7,yrbleach,-13.4362,143.9714
23/12/2015,Dec,2015,28.0998936,Sand Bank No_7,yrbleach,-13.4362,143.9714
24/12/2015,Dec,2015,28.038538,Sand Bank No_7,yrbleach,-13.4362,143.9714
25/12/2015,Dec,2015,27.9024773,Sand Bank No_7,yrbleach,-13.4362,143.9714
26/12/2015,Dec,2015,27.9185143,Sand Bank No_7,yrbleach,-13.4362,143.9714
27/12/2015,Dec,2015,28.1806507,Sand Bank No_7,yrbleach,-13.4362,143.9714
28/12/2015,Dec,2015,28.2921238,Sand Bank No_7,yrbleach,-13.4362,143.9714
29/12/2015,Dec,2015,28.3892593,Sand Bank No_7,yrbleach,-13.4362,143.9714
30/12/2015,Dec,2015,28.9491425,Sand Bank No_7,yrbleach,-13.4362,143.9714
31/12/2015,Dec,2015,28.8961182,Sand Bank No_7,yrbleach,-13.4362,143.9714
31/12/2015,Dec,2015,28.0809364,Davies,yrbleach,-18.821744,147.649492
1/01/2016,Jan,2016,28.043148,Davies,yrbleach,-18.821744,147.649492
2/01/2016,Jan,2016,27.9685326,Davies,yrbleach,-18.821744,147.649492
3/01/2016,Jan,2016,28.2574692,Davies,yrbleach,-18.821744,147.649492
4/01/2016,Jan,2016,28.5277405,Davies,yrbleach,-18.821744,147.649492
5/01/2016,Jan,2016,29.0671139,Davies,yrbleach,-18.821744,147.649492
6/01/2016,Jan,2016,29.1413441,Davies,yrbleach,-18.821744,147.649492
7/01/2016,Jan,2016,29.210144,Davies,yrbleach,-18.821744,147.649492
8/01/2016,Jan,2016,28.5213242,Davies,yrbleach,-18.821744,147.649492
9/01/2016,Jan,2016,28.5215721,Davies,yrbleach,-18.821744,147.649492
10/01/2016,Jan,2016,28.3124905,Davies,yrbleach,-18.821744,147.649492
11/01/2016,Jan,2016,28.2966824,Davies,yrbleach,-18.821744,147.649492
12/01/2016,Jan,2016,28.3886089,Davies,yrbleach,-18.821744,147.649492
13/01/2016,Jan,2016,28.6403179,Davies,yrbleach,-18.821744,147.649492
14/01/2016,Jan,2016,28.823513,Davies,yrbleach,-18.821744,147.649492
15/01/2016,Jan,2016,29.1807327,Davies,yrbleach,-18.821744,147.649492
16/01/2016,Jan,2016,29.1270027,Davies,yrbleach,-18.821744,147.649492
17/01/2016,Jan,2016,29.1496696,Davies,yrbleach,-18.821744,147.649492
18/01/2016,Jan,2016,28.6956253,Davies,yrbleach,-18.821744,147.649492
19/01/2016,Jan,2016,28.8448124,Davies,yrbleach,-18.821744,147.649492
20/01/2016,Jan,2016,28.8565903,Davies,yrbleach,-18.821744,147.649492
21/01/2016,Jan,2016,29.0283108,Davies,yrbleach,-18.821744,147.649492
22/01/2016,Jan,2016,29.4171448,Davies,yrbleach,-18.821744,147.649492
23/01/2016,Jan,2016,29.2235737,Davies,yrbleach,-18.821744,147.649492
24/01/2016,Jan,2016,29.4145527,Davies,yrbleach,-18.821744,147.649492
25/01/2016,Jan,2016,29.4199543,Davies,yrbleach,-18.821744,147.649492
26/01/2016,Jan,2016,29.6564484,Davies,yrbleach,-18.821744,147.649492
27/01/2016,Jan,2016,29.8079624,Davies,yrbleach,-18.821744,147.649492
28/01/2016,Jan,2016,29.7063198,Davies,yrbleach,-18.821744,147.649492
29/01/2016,Jan,2016,29.8191433,Davies,yrbleach,-18.821744,147.649492
30/01/2016,Jan,2016,29.8639412,Davies,yrbleach,-18.821744,147.649492
31/12/2015,Dec,2015,28.0572624,Backnumbers,yrbleach,-18.507467,147.146435
1/01/2016,Jan,2016,28.1327553,Backnumbers,yrbleach,-18.507467,147.146435
2/01/2016,Jan,2016,28.1086521,Backnumbers,yrbleach,-18.507467,147.146435
3/01/2016,Jan,2016,28.3552151,Backnumbers,yrbleach,-18.507467,147.146435
4/01/2016,Jan,2016,28.701128,Backnumbers,yrbleach,-18.507467,147.146435
5/01/2016,Jan,2016,29.0658417,Backnumbers,yrbleach,-18.507467,147.146435
6/01/2016,Jan,2016,29.2903233,Backnumbers,yrbleach,-18.507467,147.146435
7/01/2016,Jan,2016,29.4972935,Backnumbers,yrbleach,-18.507467,147.146435
8/01/2016,Jan,2016,29.52948,Backnumbers,yrbleach,-18.507467,147.146435
9/01/2016,Jan,2016,29.6202583,Backnumbers,yrbleach,-18.507467,147.146435
10/01/2016,Jan,2016,29.5079727,Backnumbers,yrbleach,-18.507467,147.146435
11/01/2016,Jan,2016,29.4568844,Backnumbers,yrbleach,-18.507467,147.146435
12/01/2016,Jan,2016,29.2826023,Backnumbers,yrbleach,-18.507467,147.146435
13/01/2016,Jan,2016,29.224577,Backnumbers,yrbleach,-18.507467,147.146435
14/01/2016,Jan,2016,29.2862091,Backnumbers,yrbleach,-18.507467,147.146435
15/01/2016,Jan,2016,29.6581993,Backnumbers,yrbleach,-18.507467,147.146435
16/01/2016,Jan,2016,29.7367687,Backnumbers,yrbleach,-18.507467,147.146435
17/01/2016,Jan,2016,29.5890884,Backnumbers,yrbleach,-18.507467,147.146435
18/01/2016,Jan,2016,29.1800671,Backnumbers,yrbleach,-18.507467,147.146435
19/01/2016,Jan,2016,29.0556545,Backnumbers,yrbleach,-18.507467,147.146435
20/01/2016,Jan,2016,29.0457802,Backnumbers,yrbleach,-18.507467,147.146435
21/01/2016,Jan,2016,29.1583271,Backnumbers,yrbleach,-18.507467,147.146435
22/01/2016,Jan,2016,29.5726223,Backnumbers,yrbleach,-18.507467,147.146435
23/01/2016,Jan,2016,29.2369652,Backnumbers,yrbleach,-18.507467,147.146435
24/01/2016,Jan,2016,29.2135582,Backnumbers,yrbleach,-18.507467,147.146435
25/01/2016,Jan,2016,29.0826206,Backnumbers,yrbleach,-18.507467,147.146435
26/01/2016,Jan,2016,29.2911224,Backnumbers,yrbleach,-18.507467,147.146435
27/01/2016,Jan,2016,29.3095951,Backnumbers,yrbleach,-18.507467,147.146435
28/01/2016,Jan,2016,29.2029896,Backnumbers,yrbleach,-18.507467,147.146435
29/01/2016,Jan,2016,29.4756527,Backnumbers,yrbleach,-18.507467,147.146435
30/01/2016,Jan,2016,29.4996395,Backnumbers,yrbleach,-18.507467,147.146435
31/12/2015,Dec,2015,29.6152325,Long sandy,yrbleach,-12.50029,143.78481
1/01/2016,Jan,2016,29.3732357,Long sandy,yrbleach,-12.50029,143.78481
2/01/2016,Jan,2016,28.9549046,Long sandy,yrbleach,-12.50029,143.78481
3/01/2016,Jan,2016,29.0969353,Long sandy,yrbleach,-12.50029,143.78481
4/01/2016,Jan,2016,29.2267094,Long sandy,yrbleach,-12.50029,143.78481
5/01/2016,Jan,2016,29.1083012,Long sandy,yrbleach,-12.50029,143.78481
6/01/2016,Jan,2016,28.9408531,Long sandy,yrbleach,-12.50029,143.78481
7/01/2016,Jan,2016,29.5337811,Long sandy,yrbleach,-12.50029,143.78481
8/01/2016,Jan,2016,29.5826206,Long sandy,yrbleach,-12.50029,143.78481
9/01/2016,Jan,2016,29.3510475,Long sandy,yrbleach,-12.50029,143.78481
10/01/2016,Jan,2016,29.1696606,Long sandy,yrbleach,-12.50029,143.78481
11/01/2016,Jan,2016,29.0403957,Long sandy,yrbleach,-12.50029,143.78481
12/01/2016,Jan,2016,29.2453671,Long sandy,yrbleach,-12.50029,143.78481
13/01/2016,Jan,2016,29.1841087,Long sandy,yrbleach,-12.50029,143.78481
14/01/2016,Jan,2016,29.217308,Long sandy,yrbleach,-12.50029,143.78481
15/01/2016,Jan,2016,29.2833977,Long sandy,yrbleach,-12.50029,143.78481
16/01/2016,Jan,2016,29.3843842,Long sandy,yrbleach,-12.50029,143.78481
17/01/2016,Jan,2016,29.337122,Long sandy,yrbleach,-12.50029,143.78481
18/01/2016,Jan,2016,29.5386333,Long sandy,yrbleach,-12.50029,143.78481
19/01/2016,Jan,2016,29.565752,Long sandy,yrbleach,-12.50029,143.78481
20/01/2016,Jan,2016,29.5535927,Long sandy,yrbleach,-12.50029,143.78481
21/01/2016,Jan,2016,29.5234909,Long sandy,yrbleach,-12.50029,143.78481
22/01/2016,Jan,2016,29.883419,Long sandy,yrbleach,-12.50029,143.78481
23/01/2016,Jan,2016,29.9684734,Long sandy,yrbleach,-12.50029,143.78481
24/01/2016,Jan,2016,29.6582527,Long sandy,yrbleach,-12.50029,143.78481
25/01/2016,Jan,2016,29.5540352,Long sandy,yrbleach,-12.50029,143.78481
26/01/2016,Jan,2016,29.5485744,Long sandy,yrbleach,-12.50029,143.78481
27/01/2016,Jan,2016,29.645771,Long sandy,yrbleach,-12.50029,143.78481
28/01/2016,Jan,2016,29.8090076,Long sandy,yrbleach,-12.50029,143.78481
29/01/2016,Jan,2016,30.0316467,Long sandy,yrbleach,-12.50029,143.78481
30/01/2016,Jan,2016,29.9641495,Long sandy,yrbleach,-12.50029,143.78481
31/12/2015,Dec,2015,29.8111782,Curd,yrbleach,-12.58499,143.51148
1/01/2016,Jan,2016,29.5950909,Curd,yrbleach,-12.58499,143.51148
2/01/2016,Jan,2016,29.6688328,Curd,yrbleach,-12.58499,143.51148
3/01/2016,Jan,2016,29.9034119,Curd,yrbleach,-12.58499,143.51148
4/01/2016,Jan,2016,29.7556305,Curd,yrbleach,-12.58499,143.51148
5/01/2016,Jan,2016,29.72715,Curd,yrbleach,-12.58499,143.51148
6/01/2016,Jan,2016,29.5403328,Curd,yrbleach,-12.58499,143.51148
7/01/2016,Jan,2016,29.6570759,Curd,yrbleach,-12.58499,143.51148
8/01/2016,Jan,2016,29.5846653,Curd,yrbleach,-12.58499,143.51148
9/01/2016,Jan,2016,29.3862324,Curd,yrbleach,-12.58499,143.51148
10/01/2016,Jan,2016,29.1493168,Curd,yrbleach,-12.58499,143.51148
11/01/2016,Jan,2016,29.1829548,Curd,yrbleach,-12.58499,143.51148
12/01/2016,Jan,2016,29.3363323,Curd,yrbleach,-12.58499,143.51148
13/01/2016,Jan,2016,29.4323273,Curd,yrbleach,-12.58499,143.51148
14/01/2016,Jan,2016,29.5655251,Curd,yrbleach,-12.58499,143.51148
15/01/2016,Jan,2016,29.6554165,Curd,yrbleach,-12.58499,143.51148
16/01/2016,Jan,2016,29.757391,Curd,yrbleach,-12.58499,143.51148
17/01/2016,Jan,2016,29.8096542,Curd,yrbleach,-12.58499,143.51148
18/01/2016,Jan,2016,29.9152927,Curd,yrbleach,-12.58499,143.51148
19/01/2016,Jan,2016,29.99053,Curd,yrbleach,-12.58499,143.51148
20/01/2016,Jan,2016,30.0330925,Curd,yrbleach,-12.58499,143.51148
21/01/2016,Jan,2016,30.0435562,Curd,yrbleach,-12.58499,143.51148
22/01/2016,Jan,2016,30.2216263,Curd,yrbleach,-12.58499,143.51148
23/01/2016,Jan,2016,30.2559128,Curd,yrbleach,-12.58499,143.51148
24/01/2016,Jan,2016,30.2687912,Curd,yrbleach,-12.58499,143.51148
25/01/2016,Jan,2016,30.3132439,Curd,yrbleach,-12.58499,143.51148
26/01/2016,Jan,2016,30.3076344,Curd,yrbleach,-12.58499,143.51148
27/01/2016,Jan,2016,30.2923489,Curd,yrbleach,-12.58499,143.51148
28/01/2016,Jan,2016,30.3741779,Curd,yrbleach,-12.58499,143.51148
29/01/2016,Jan,2016,30.5400429,Curd,yrbleach,-12.58499,143.51148
30/01/2016,Jan,2016,30.5203362,Curd,yrbleach,-12.58499,143.51148
31/12/2015,Dec,2015,28.7277412,Sand Bank No_7,yrbleach,-13.4362,143.9714
1/01/2016,Jan,2016,28.8136635,Sand Bank No_7,yrbleach,-13.4362,143.9714
2/01/2016,Jan,2016,28.8154202,Sand Bank No_7,yrbleach,-13.4362,143.9714
3/01/2016,Jan,2016,28.8461609,Sand Bank No_7,yrbleach,-13.4362,143.9714
4/01/2016,Jan,2016,29.0559883,Sand Bank No_7,yrbleach,-13.4362,143.9714
5/01/2016,Jan,2016,29.3988266,Sand Bank No_7,yrbleach,-13.4362,143.9714
6/01/2016,Jan,2016,29.5486794,Sand Bank No_7,yrbleach,-13.4362,143.9714
7/01/2016,Jan,2016,29.8345852,Sand Bank No_7,yrbleach,-13.4362,143.9714
8/01/2016,Jan,2016,29.6855373,Sand Bank No_7,yrbleach,-13.4362,143.9714
9/01/2016,Jan,2016,29.4572697,Sand Bank No_7,yrbleach,-13.4362,143.9714
10/01/2016,Jan,2016,29.3424988,Sand Bank No_7,yrbleach,-13.4362,143.9714
11/01/2016,Jan,2016,29.3032513,Sand Bank No_7,yrbleach,-13.4362,143.9714
12/01/2016,Jan,2016,29.2807388,Sand Bank No_7,yrbleach,-13.4362,143.9714
13/01/2016,Jan,2016,29.240263,Sand Bank No_7,yrbleach,-13.4362,143.9714
14/01/2016,Jan,2016,29.1359444,Sand Bank No_7,yrbleach,-13.4362,143.9714
15/01/2016,Jan,2016,29.2151318,Sand Bank No_7,yrbleach,-13.4362,143.9714
16/01/2016,Jan,2016,29.3343449,Sand Bank No_7,yrbleach,-13.4362,143.9714
17/01/2016,Jan,2016,29.3032627,Sand Bank No_7,yrbleach,-13.4362,143.9714
18/01/2016,Jan,2016,29.4366188,Sand Bank No_7,yrbleach,-13.4362,143.9714
19/01/2016,Jan,2016,29.2608681,Sand Bank No_7,yrbleach,-13.4362,143.9714
20/01/2016,Jan,2016,29.2435417,Sand Bank No_7,yrbleach,-13.4362,143.9714
21/01/2016,Jan,2016,29.168951,Sand Bank No_7,yrbleach,-13.4362,143.9714
22/01/2016,Jan,2016,29.3650551,Sand Bank No_7,yrbleach,-13.4362,143.9714
23/01/2016,Jan,2016,29.1953201,Sand Bank No_7,yrbleach,-13.4362,143.9714
24/01/2016,Jan,2016,29.2599773,Sand Bank No_7,yrbleach,-13.4362,143.9714
25/01/2016,Jan,2016,29.1484413,Sand Bank No_7,yrbleach,-13.4362,143.9714
26/01/2016,Jan,2016,29.5454311,Sand Bank No_7,yrbleach,-13.4362,143.9714
27/01/2016,Jan,2016,29.9195194,Sand Bank No_7,yrbleach,-13.4362,143.9714
28/01/2016,Jan,2016,30.1247082,Sand Bank No_7,yrbleach,-13.4362,143.9714
29/01/2016,Jan,2016,30.0809517,Sand Bank No_7,yrbleach,-13.4362,143.9714
30/01/2016,Jan,2016,29.9897118,Sand Bank No_7,yrbleach,-13.4362,143.9714
31/01/2016,Jan,2016,29.8099308,Davies,yrbleach,-18.821744,147.649492
1/02/2016,Dec,2016,29.7137337,Davies,yrbleach,-18.821744,147.649492
2/02/2016,Dec,2016,29.5743847,Davies,yrbleach,-18.821744,147.649492
3/02/2016,Dec,2016,29.8366871,Davies,yrbleach,-18.821744,147.649492
4/02/2016,Dec,2016,29.9102707,Davies,yrbleach,-18.821744,147.649492
5/02/2016,Dec,2016,29.8234196,Davies,yrbleach,-18.821744,147.649492
6/02/2016,Dec,2016,30.443018,Davies,yrbleach,-18.821744,147.649492
7/02/2016,Dec,2016,30.3488884,Davies,yrbleach,-18.821744,147.649492
8/02/2016,Dec,2016,28.7973289,Davies,yrbleach,-18.821744,147.649492
9/02/2016,Dec,2016,28.2093983,Davies,yrbleach,-18.821744,147.649492
10/02/2016,Dec,2016,28.2471218,Davies,yrbleach,-18.821744,147.649492
11/02/2016,Dec,2016,28.468565,Davies,yrbleach,-18.821744,147.649492
12/02/2016,Dec,2016,28.6558819,Davies,yrbleach,-18.821744,147.649492
13/02/2016,Dec,2016,29.2969627,Davies,yrbleach,-18.821744,147.649492
14/02/2016,Dec,2016,30.0074787,Davies,yrbleach,-18.821744,147.649492
15/02/2016,Dec,2016,30.3317928,Davies,yrbleach,-18.821744,147.649492
16/02/2016,Dec,2016,30.7542267,Davies,yrbleach,-18.821744,147.649492
17/02/2016,Dec,2016,30.8669968,Davies,yrbleach,-18.821744,147.649492
18/02/2016,Dec,2016,30.8772087,Davies,yrbleach,-18.821744,147.649492
19/02/2016,Dec,2016,31.2738609,Davies,yrbleach,-18.821744,147.649492
20/02/2016,Dec,2016,30.7323608,Davies,yrbleach,-18.821744,147.649492
21/02/2016,Dec,2016,29.4383411,Davies,yrbleach,-18.821744,147.649492
22/02/2016,Dec,2016,29.0270157,Davies,yrbleach,-18.821744,147.649492
23/02/2016,Dec,2016,29.1978645,Davies,yrbleach,-18.821744,147.649492
24/02/2016,Dec,2016,29.3905888,Davies,yrbleach,-18.821744,147.649492
25/02/2016,Dec,2016,29.7778091,Davies,yrbleach,-18.821744,147.649492
26/02/2016,Dec,2016,30.1758041,Davies,yrbleach,-18.821744,147.649492
27/02/2016,Dec,2016,30.6816978,Davies,yrbleach,-18.821744,147.649492
28/02/2016,Dec,2016,31.1717377,Davies,yrbleach,-18.821744,147.649492
31/01/2016,Dec,2016,29.5111504,Backnumbers,yrbleach,-18.507467,147.146435
1/02/2016,Dec,2016,29.7245312,Backnumbers,yrbleach,-18.507467,147.146435
2/02/2016,Dec,2016,29.7376938,Backnumbers,yrbleach,-18.507467,147.146435
3/02/2016,Dec,2016,29.890461,Backnumbers,yrbleach,-18.507467,147.146435
4/02/2016,Dec,2016,29.8660755,Backnumbers,yrbleach,-18.507467,147.146435
5/02/2016,Dec,2016,29.8471279,Backnumbers,yrbleach,-18.507467,147.146435
6/02/2016,Dec,2016,30.5246792,Backnumbers,yrbleach,-18.507467,147.146435
7/02/2016,Dec,2016,30.7679501,Backnumbers,yrbleach,-18.507467,147.146435
8/02/2016,Dec,2016,29.727066,Backnumbers,yrbleach,-18.507467,147.146435
9/02/2016,Dec,2016,28.7988663,Backnumbers,yrbleach,-18.507467,147.146435
10/02/2016,Dec,2016,28.692131,Backnumbers,yrbleach,-18.507467,147.146435
11/02/2016,Dec,2016,29.093544,Backnumbers,yrbleach,-18.507467,147.146435
12/02/2016,Dec,2016,29.5409679,Backnumbers,yrbleach,-18.507467,147.146435
13/02/2016,Dec,2016,30.1309834,Backnumbers,yrbleach,-18.507467,147.146435
14/02/2016,Dec,2016,30.5070324,Backnumbers,yrbleach,-18.507467,147.146435
15/02/2016,Dec,2016,30.6512909,Backnumbers,yrbleach,-18.507467,147.146435
16/02/2016,Dec,2016,30.8044147,Backnumbers,yrbleach,-18.507467,147.146435
17/02/2016,Dec,2016,30.9040947,Backnumbers,yrbleach,-18.507467,147.146435
18/02/2016,Dec,2016,30.8739548,Backnumbers,yrbleach,-18.507467,147.146435
19/02/2016,Dec,2016,30.7916889,Backnumbers,yrbleach,-18.507467,147.146435
20/02/2016,Dec,2016,30.4781055,Backnumbers,yrbleach,-18.507467,147.146435
21/02/2016,Dec,2016,29.8133793,Backnumbers,yrbleach,-18.507467,147.146435
22/02/2016,Dec,2016,29.4123955,Backnumbers,yrbleach,-18.507467,147.146435
23/02/2016,Dec,2016,29.4610386,Backnumbers,yrbleach,-18.507467,147.146435
24/02/2016,Dec,2016,29.7072849,Backnumbers,yrbleach,-18.507467,147.146435
25/02/2016,Dec,2016,30.1297264,Backnumbers,yrbleach,-18.507467,147.146435
26/02/2016,Dec,2016,30.2835083,Backnumbers,yrbleach,-18.507467,147.146435
27/02/2016,Dec,2016,30.5413456,Backnumbers,yrbleach,-18.507467,147.146435
28/02/2016,Dec,2016,30.8918056,Backnumbers,yrbleach,-18.507467,147.146435
31/01/2016,Dec,2016,29.8054237,Long sandy,yrbleach,-12.50029,143.78481
1/02/2016,Dec,2016,29.9457245,Long sandy,yrbleach,-12.50029,143.78481
2/02/2016,Dec,2016,29.9841404,Long sandy,yrbleach,-12.50029,143.78481
3/02/2016,Dec,2016,29.909193,Long sandy,yrbleach,-12.50029,143.78481
4/02/2016,Dec,2016,29.66189,Long sandy,yrbleach,-12.50029,143.78481
5/02/2016,Dec,2016,29.2933292,Long sandy,yrbleach,-12.50029,143.78481
6/02/2016,Dec,2016,29.4819908,Long sandy,yrbleach,-12.50029,143.78481
7/02/2016,Dec,2016,29.7160091,Long sandy,yrbleach,-12.50029,143.78481
8/02/2016,Dec,2016,30.2887096,Long sandy,yrbleach,-12.50029,143.78481
9/02/2016,Dec,2016,30.193203,Long sandy,yrbleach,-12.50029,143.78481
10/02/2016,Dec,2016,30.2593288,Long sandy,yrbleach,-12.50029,143.78481
11/02/2016,Dec,2016,30.7355366,Long sandy,yrbleach,-12.50029,143.78481
12/02/2016,Dec,2016,30.5945969,Long sandy,yrbleach,-12.50029,143.78481
13/02/2016,Dec,2016,30.4283695,Long sandy,yrbleach,-12.50029,143.78481
14/02/2016,Dec,2016,30.2694397,Long sandy,yrbleach,-12.50029,143.78481
15/02/2016,Dec,2016,30.3673191,Long sandy,yrbleach,-12.50029,143.78481
16/02/2016,Dec,2016,30.3365364,Long sandy,yrbleach,-12.50029,143.78481
17/02/2016,Dec,2016,30.501543,Long sandy,yrbleach,-12.50029,143.78481
18/02/2016,Dec,2016,30.3591785,Long sandy,yrbleach,-12.50029,143.78481
19/02/2016,Dec,2016,30.7477283,Long sandy,yrbleach,-12.50029,143.78481
20/02/2016,Dec,2016,31.1245422,Long sandy,yrbleach,-12.50029,143.78481
21/02/2016,Dec,2016,31.1890697,Long sandy,yrbleach,-12.50029,143.78481
22/02/2016,Dec,2016,31.4841824,Long sandy,yrbleach,-12.50029,143.78481
23/02/2016,Dec,2016,30.7637596,Long sandy,yrbleach,-12.50029,143.78481
24/02/2016,Dec,2016,30.15411,Long sandy,yrbleach,-12.50029,143.78481
25/02/2016,Dec,2016,30.098587,Long sandy,yrbleach,-12.50029,143.78481
26/02/2016,Dec,2016,30.4543018,Long sandy,yrbleach,-12.50029,143.78481
27/02/2016,Dec,2016,30.5309563,Long sandy,yrbleach,-12.50029,143.78481
28/02/2016,Dec,2016,30.7500801,Long sandy,yrbleach,-12.50029,143.78481
31/01/2016,Dec,2016,30.3951569,Curd,yrbleach,-12.58499,143.51148
1/02/2016,Dec,2016,30.5734406,Curd,yrbleach,-12.58499,143.51148
2/02/2016,Dec,2016,30.5046043,Curd,yrbleach,-12.58499,143.51148
